id	date	views	dur	mult	denom	n	title
M87EZAjvuE8	20260214	222981	998	1.9	115983.0	8	"이건 명백한 사기에요" 대낮에 북한에서 온 전화.. 듣고도 믿지 못할 충격적인 내용 [탈북장교 이철은2부]
U-Gq6WRvnEs	20260208	453512	974	3.3	136673	9	"저한테 연락이 왔어요" 탈북장교가 처음 밝히는 북한군 포로의 충격적인 진실 [탈북장교 이철은 1부]
gGQfLS36z9M	20260201	95293	1544	0.5	179279	7	"이런거 촬영해도 돼요?" 최근 북한에서 걸려온 충격적인 전화
rqzdzrQQcqE	20260124	136673	1651	0.6	222981	5	"갑자기 다른 장소로.." 최근 탈북한 새내기들이 처음 받은 국정원 조사에 충격받은 이유
U1oyqAgZFjs	20260121	179279	1001	1.2	154750	5	"이정도로 풍족할줄은.." 한국 캠핑장 난생 처음 온 탈북민들의 놀라운 반응
BleA30dxuEk	20260108	1126883	1474	7.3	154750	7	최근 탈북한 새내기들이 한국에서 가장 충격받은 것 "한국은 안잡아가요..?"
Nal3gfD38E0	20260102	154750	1058	0.6	272936	7	"잘산다는 건 알았지만.." 탈북한 학생이 한국 밤거리 처음 걷다 충격받은 이유 [탈북민 이명훈 2부]
aZs1NTtPf0g	20251226	459610	1186	2.1	213843.0	8	최근 탈북한 새내기들이 한국 음식 처음 먹고 충격받은 이유 "북한에서 몰래 보던건데.." [평양여자 강규리 x 북한어부 최춘혁 1부]
G7jtkYM-3Nk	20251221	128040	1086	0.5	242091.5	10	"믿기지가 않습네다.." 한국군 헬기 처음 본 탈북여군이 충격받은 이유 [탈북여군 채수향 3부]
3Ylauc0NkJw	20251220	527403	941	3.4	154750	11	"여보세요" 홀로 탈북한 아들이 북한에 몰래 전화걸면 생기는 일 [탈북민 이명훈 1부]
Ltcbpq_A3p0	20251218	112091	968	0.6	182998.5	12	"병사들 옷 맞아요..?" 한국군 군복 처음 입어 본 북한여군의 놀라운반응 [탈북여군 채수향 2부]
u1V9D83NWmM	20251212	272936	1096	2.1	128040	13	북한 특수부대 출신 탈북군인이 한국 국정원 식당에서 놀란 이유 [탈북군인 강윤철5부]
TT0mws1URiU	20251211	1284810	1435	10.0	128040	13	탈북한 여군의 세뇌를 한 순간에 풀어버린 한국 국정원의 놀라운 한 마디 "소름이 쫙 돋았어요" [탈북여군 채수향 1부]
yvZDF14BPZs	20251206	58389	7840	0.5	128040	15	"한국은 다 부자구나.." 평양이 최고인 줄 알았던 탈북한 평양여자들의 놀라운반응 [나민희x한수애 2시간 몰아보기]
odgkQbCK3_k	20251203	211247	3229	2.5	85240.0	14	한국 시집 온 25살 베트남아내가 42살 한국남편에게 반해버린 행동 1시간 몰아보기 [국제결혼부부 담백이사랑이]
wY_fH_KgtfM	20251130	53164	1333	0.4	128040	15	“한국은 맨날 먹습네까..?” 북한 잠수함부대 출신 탈북여군이 가장 충격받은 한국 음식 [탈북여군 채설향5부]
ADESyGV9qhA	20251129	14473	911	0.1	161669.0	14	2번 탈북하고 12년만에 강 건너 한국 도착한 새내기 탈북녀가 처음 밝히는 비밀
r0BuztNU2dI	20251128	46729	901	0.4	112091	13	"일반 병사 맞습네까..?" 한국군 사격실력 처음 본 탈북군인이 충격받은 이유 [탈북군인 강윤철 4부]
d83wnYaR-0Q	20251123	252592	1359	4.5	55776.5	12	"이정도로 잘살줄은.." 북한 여자들이 한국 처음 도착하고 충격받았던 것 [탈북민 한유미x박주희]
tWV8oUMPzQM	20251122	21544	1031	0.4	58389	13	한강에서 라면 처음 먹어 본 아오지탈북녀의 놀라운반응 [탈북민 김소연2부]
zGetgCQg1T0	20251120	677198	1360	12.4	54588.0	12	북한 잠수함부대 출신 탈북여군이 한국군함 처음 타보고 충격받은 이유 "믿을수가 없습네다.." [탈북여군 채설향 4부]
9L3YS0nkGAk	20251116	6067	1014	0.1	56012	11	탈북기자가 처음 밝히는 탈북민들의 비밀.. "두 눈을 의심했어요" [탈북기자 박주희2부]
BdZJzkS1x5o	20251115	48757	961	0.9	56012	11	"한국은 노인이 없구나.." 새내기 탈북미녀가 한국 길거리 걷다 충격받은 이유 [탈북민 김소연 1부]
jYjELWdYBRc	20251109	275426	5435	5.6	48757	9	"한국은 부자였구나.." 한국 처음 도착한 탈북민의 놀라운반응 [북한어부 최춘혁 1시간 몰아보기]
4KHCq_JELZc	20251101	56012	1153	1.1	48757	5	탈북녀가 한국에서 가장 충격받은 것 "한국에서 태어날걸.." [탈북민 한유미2부]
