id	date	views	dur	mult	denom	n	title
FjIO0ncbqVs	20260602	1768	919	0.3	6835	63	삼성, SK 놔두고 무명 회사에 1000억 배팅? 단순한 투자가 아닙니다.
1jhSi7MVPJI	20260602	2356	1402	0.3	6835	63	기대 거품 vs 진짜 협력 | 젠슨 황 방한 수혜주 냉정하게 해부합니다
kXjSIDzhTvo	20260601	2679	979	0.5	5924	63	“이자를 10%나 준다고요?”  | 지금 쏟아지는 은행 ELD, 진짜 괜찮은가
u8aFj7_kBYg	20260531	7464	1467	1.3	5896.5	62	외국인이 35조 팔 때 개인이 32조 받아낸 나라 — 코스피 1만의 진짜 의미
nPly4SaSKHY	20260530	7080	1028	1.2	5924	61	부자가 되려면 반드시 알아야 하는 세금 전략
r79LqqdgAUk	20260529	5812	834	1.0	6032.5	62	한국 주식의 패턴: 항상 고점에서 물리는 진짜 이유
9Fxu09--OZ8	20260528	31075	1221	5.2	6032.5	64	삼전, 닉스는 이미 떠나갔습니다. 지금 우주항공 산업에 돈을 묻어야 하는 이유
OTTQTHdvojU	20260528	18540	815	3.1	6032.5	64	주식은 대체 언제 팔아야할까? 계속 모은다고 돈 버는거 아닙니다. 이럴 때는 꼭 주식 파세요
52xZdIquMaY	20260527	673	1085	0.1	6835	65	분당 아파트 일주일 0.48% 상승의 진짜 이유 | 셔세권 열풍과 반도체 성과급의 연결고리
hVBUH7wK6WA	20260527	2372	911	0.3	6835	65	반도체 다음? 이미 준비 중입니다. 반도체 최강자들이 공통적으로 뽑은 증시 키워드는?
1GFo3fmjNT4	20260526	1116	1226	0.2	6488.0	64	비트코인 사상 최고가 대비 -39%, 지금 사야 하나 팔아야 하나?  |  블랙록·모건스탠리·골드만삭스가 말하는 적정 비중
Oqi_-Vw8gSc	20260525	18439	756	3.1	5896.5	64	S&P500 vs 나스닥100, 1억 넣으면 10년 뒤 얼마나 차이날까? (2026년 완전정리)
RjvJGcjc_98	20260524	6981	1366	1.2	5869	65	160조가 움직인다 | 코스피200 편입 4종목 완전 분석 + 3주 투자 전략
QdtKu0Zfw14	20260522	640861	1221	104.4	6141	65	금융자산 10억 생기면 실제로 벌어지는 일 6가지 (세금·심리·현금흐름 전부 말씀드립니다)
P0WOEEPKSeQ	20260522	2554	1040	0.4	6835	65	미국 채권 금리가 오르면 왜 내 주식이 떨어지나 | 코스피 700포인트 폭락한 진짜 이유 처음부터 끝까지 설명
uWZevndPTT8	20260522	2806	934	0.4	6835	65	코스피 8000 잔치판에 배터리만 혼자 적자인 이유 | K배터리 생존 전략 완전분석
UgEJ8pUwZo4	20260521	2950	770	0.4	6908.0	66	월 천만원씩은 번다고? 40대 실제 자산평균
1uQ9L64ImNw	20260521	99409	909	15.3	6488.0	66	일반 투자자들은 모르는 단타의 진짜 함정
0eSDzo-Nd_g	20260520	50270	888	8.2	6141	67	주식 언제 팔아야 할까? 가장 완벽한 매도 타이밍
EyyIymITRU8	20260520	7467	1052	1.2	6141	67	목돈 1억 투자, 한방에? 적립식? 이제 그만 고민하세요!
7zp7bk9zpDQ	20260519	2971	540	0.4	6835	69	한국은행이 칼을 꺼냈다 — 불장 끝나는 날짜가 정해졌습니다
e4vnRumvEPk	20260518	10438	1080	1.5	6835	71	일반계좌 vs 기존 ISA vs 슈퍼 ISA 세금 직접 비교 (연수익 1천만·2천만 원 케이스)
FgiUJ-xN03k	20260517	6141	700	0.9	6981	69	코스피 급등 후 폭락, 빚투 개미 투자자들의 최후 | 신용융자 반대매매 완전 해부
o8gTyBeL6YA	20260516	1391	904	0.2	6953.0	70	착각하시면 안 됩니다. 요즘 직장인들이 돈 못 모으는 이유.
dGUZL_3eHWk	20260515	22611	954	3.3	6835	71	골드만삭스는 9000 외치는데 외국인은 왜 팔까? | 코스피 급등·급락 완전 분석
W2vkHvGVApA	20260515	15149	807	2.2	6835	71	ETF는 이거 3개만 사세요. 국민연금보다 훨씬 낫습니다.
S01sKPofAys	20260514	6835	1222	1.1	6141	73	한 달 뒤 6월, 현대차 주가의 분수령 | 자동차 → 피지컬 AI 회사로의 리레이팅
9RzfM7MGh44	20260514	3352	1009	0.5	6835	73	미장, 국장 전부 위험합니다. 미국 CPI 충격 발표! 반드시 확인하세요
rTfRC6l-o6c	20260513	58016	793	8.4	6880.0	74	스페이스X, 테슬라 합체? 6월 전에 반드시 아셔야 합니다. 머스크가 테슬라 주가를 누르는 진짜 이유
7KMAgNsd2_k	20260513	122490	833	17.8	6880.0	74	주식 잃는 사람들이 반복하는 4가지 패턴 |  진짜 제대로 주식하는 5% 투자자는 이렇게 합니다.
Kk6K_PG3-r4	20260512	4160	966	0.6	6880.0	74	미리 대비하셔야 합니다. 26년 무조건 현금확보 해놔야하는 충격적인 이유
yysVN041wz8	20260512	637243	968	98.2	6488.0	74	국민성장펀드 vs 반도체 ETF | 같은 3000만원, 5년 뒤 손에 쥐는 돈이 다릅니다.
MbjRP5TUI0E	20260511	3465	1064	0.5	6835	75	"이렇게 좋은 시기에도 잃은 사람이 있어?" | 코스피 급등 속 개인 투자자는 왜 손실인가?
Pko7iP7bFvg	20260511	3272	1104	0.5	6835	75	4년 만에 역대급 머니무브 시작됐다 | 한국 부자들이 조용히 돈 옮기는 곳
z_EQu0av3IU	20260510	64877	1137	10.9	5976.5	76	AI 교수들은 소름돋게 들고 있는 종목이 비슷합니다. 이런 투자자만 살아남습니다.
GFAygauTf2A	20260509	5012	712	0.8	6141	77	곱버스 투자자에게 벌어진 일 [삼성·미래에셋·KB·신한 ETN 4개 동시 상장폐지]
upJ3R4Aa5OI	20260508	2646	847	0.5	5812	79	미국이 비트코인 32만개를 금고에 쌓는 이유 | 달러 패권의 마지막 카드
01J4GYFLNhU	20260508	41397	1030	8.3	5012	79	1000만 원 → 1억, 진짜 걸리는 시간 | 가장 확실한 투자 전략
FO7sHkysIZw	20260508	1655	958	0.3	5812	79	"주식 투자는 00가 제일 중요해요"  |  한국인 최초 세계 퀀트 1위가 밝힌 주식 투자전략
NFKBLAvogbE	20260507	231849	919	46.3	5012	81	"9시 오프닝에 사면 왜 항상 물리는가" | 개인투자자가 절대 몰랐던 시간대별 함정
f1rCZLAtigM	20260507	13543	1036	2.7	5012	81	"미국 개미 3000만 명이 삼성전자를 직접 살 수 있게 됐습니다" | 한국 증시 역사상 최대 변화
6iXAIo_QujI	20260506	13924	862	3.0	4586.0	82	"지금 들어가야합니다"  돈 몰리는 K 전력 ETF 3종 비교 분석!
0kEhOhNIN_Q	20260506	10081	1063	2.2	4586.0	82	미국은 5월부터 공짜로 돈을 찍습니다. | 2026년 유동성 장세, 나스닥100에 올라타야 하는 이유
XZRd45HCgD4	20260506	927	1288	0.2	5082.5	82	종합소득세 신고 전에 꼭 보세요 | IRP·연금저축 세액공제 148만원 그냥 날리는 분들 있습니다.
0cN6FJbpTaw	20260505	1536	965	0.3	5647.0	82	개미가 물타기 하다 전 재산 날리는 이유ㅣ3-3-4 분할매수법으로 바꾸세요.
XZ2PW3clIqQ	20260504	9483	904	1.5	6283.0	84	"주식 팔면 다음 날 바로 현금" | 결제일 단축 추진(한국 T+1 결제주기 전환 핵심 쟁점)
cra0HLFRWR0	20260504	3534	1055	0.5	6630.0	84	주식 한 주도 안 팔고 월 360만원 받는 구조 | 배당성장 복리의 실제 시뮬레이션
zzN97_et0WE	20260503	157508	941	25.1	6283.0	84	[실전편] 개인투자자 90%가 모르는 것 | 3일 만에 투자 시각이 바뀌는 공부법
3w33gnkh88g	20260503	1540	1162	0.2	6630.0	84	"미국주식 팔아도 세금 0원이라구요?" | 5월이 지나면 축소되는 양도세 100% 면제 RIA 총정리
kXt6nV44KmY	20260501	47600	913	7.8	6141	87	"1억만 모아도 달라지는 인생 난이도"
WW_vdYU7H0w	20260430	40574	922	6.5	6283.0	88	"지금 이 기회 놓치면, 땅을 치고 후회합니다" | 나스닥100 개편 다신없을 기회, 개인 투자자 전략 3단계
HqbFKanBUQo	20260430	145382	1089	23.1	6283.0	88	"국민성장펀드 안들어가면 나만 손해?" | 소득공제 40%, 정부 손실보전, 가입방법 총정리
V3GXR-7RsLI	20260429	15267	1124	2.4	6283.0	88	국내 ETF 400조 돌파, 나는 도대체 뭘 사야 할까? | 투자자 유형별 선택 전략 총정리
RMBPYDz7Tn0	20260429	2943	995	0.4	6630.0	88	개미 투자자들이 반도체 추격 매수할때, 기관은 여기 들어갔습니다 | 기관이 조용히 쓸어담는 섹터 3개
qVbD8x_2G90	20260429	2920	1123	0.4	6630.0	88	"은행 금리의 15배…전 세계 금융권이 X머니에 긴장하는 진짜 이유"
vqvs6TQMDPk	20260428	158537	1115	30.8	5153	89	"야간 선물도 볼줄 모르면서 주식투자 한다구요?" | 코스피 방향 99% 예측하는 야간선물 완전정복
alqwPji-PRM	20260428	2092	977	0.3	6030	89	"이미 결정 끝났습니다" 선 넘는 노조 파업에 칼 빼든 삼성전자, 몰락하는 노조
faxWsS4NvFM	20260428	7609	1038	1.5	5153	89	새마을금고, "사실상 대출 전면 중단" | 예금자·대출자·부동산 투자자 지금 당장 해야 할 것
