id	date	views	dur	mult	denom	n	title
N2svHdR7EVU	20250925	445039	890	1.0	432003	5	미국, 중국, 러시아의 관심이 북극으로 쏠리고 있다? | 북극해, 북극항로, 부산항
EkD7umFc4UA	20250922	172506	2022	0.4	469301.0	6	한국에서 늙으면 닥칠 현실 I 저속노화 의사의 마지막 경고(?)
pD2RTg26gxE	20250917	432003	847	0.9	469301.0	6	찰리 커크의 죽음은 미국 분열의 끝을 가져올 수 있을까 | 찰리커크, MAGA
sVUQkeH2qA4	20250912	1514639	794	3.5	432003	5	조지아 한국인 구금 사태, 그 뒷면에는 미국의 정치 싸움이 있다? | 미국, 조지아, 한국인
qy2bTQj3iVc	20250903	493563	762	1.6	310371	5	[책 리뷰] 1차 세계 대전의 시작은 현재와 닮아있다? | 몽유병자들, 책리뷰, 1차세계대전
S99ezLWflng	20250828	310371	737	0.6	493563	5	[ENG_SUB] 전략적 유연성? 그게 주한미군 철수랑 무슨 관계일까 | 한국, 미국, 안보
pn0NvuAGBYc	20250820	220694	847	0.5	419690.5	4	미국이 지금 비만과 전쟁 중인 이유? | MAHA, 트럼프
KoSk_il4Xiw	20250807	597094	887	1.8	328094.5	4	[ENG_SUB] 트럼프에 등 돌리는 MAGA! 원인은 엡스타인이 아니라 '딥스테이트'?
_250DdNcCT8	20250730	345818	694	0.6	532182	5	[ENG_SUB] 태국-캄보디아 갈등, 이번 휴전이 끝이 아닐 수 있다? | 국제뉴스
lq6z8Y9V2MA	20250722	347150	856	0.6	577887	5	[ENG_SUB] 미국을 움직인다는 싱크탱크의 실체? | 정치, 외교, 안보
GH6CG5w3SJ0	20250716	666769	1588	1.5	439666.0	4	[ENG_SUB] 대기업 회장님이 생각하는 한국 경제의 미래? | SK, 최태원
ZTu5jR8Aeo0	20250710	532182	885	1.2	462518.5	4	[ENG_SUB] 일론 머스크의 창당, 미국에서 제3당이 성공할 수 있을까? | 양당제, 민주당, 공화당
CvV8o3sdIEc	20250704	577887	879	1.1	532182	3	[ENG_SUB] GDP 대비 국방비 5%? NATO의 안보 무임승차는 끝이 나는가
