id	date	views	dur	mult	denom	n	title
Nh5d5pyYnNA	20260730	1740	1152	1.1	1641	33	"역대 최악의 상황" 세계 2위 중국이 자기 통계를 지운 진짜 이유 | 물가·집값·인구·청년·지방빚 5대 뇌관의 연쇄
HV4yrfwJrrQ	20260729	712	1270	0.4	1740	33	북한, 진짜 전쟁 준비 중인가? 휴전선 코앞까지 내려온 북한
kucIDbXm1m4	20260728	4107	934	3.1	1321.0	32	"중국인만 골라서 친다" 중국, 전쟁도 아닌데 안에서 무너지는 이유
Pue1xOJNbrs	20260727	159	1036	0.1	1641	31	"316조 부어줬는데 왜 못 쓸까요?" 중국이 자국 배터리 대신 삼성·LG에 줄 선 진짜 이유
YPJ69SEMxJs	20260725	3263	1129	3.3	986	29	"몽골어를 지우겠다고?" 내몽골 30만이 거리로 쏟아진 이유
eAjrNH_CGQo	20260724	147	915	0.1	993.5	28	"하룻밤에 23만 명이 사라졌다" 반차오댐 붕괴, 30년 간 은폐한 진실
52D92xluo7g	20260723	72796	3858	81.5	893	27	위구르 자치권의 허상, 신장 자원의 저주, 그리고 620억 부메랑 시나리오 [통합본]
HUA9FjD8OJ4	20260722	79	1249	0.1	939.5	26	"무려 88% 폭락" , 더 이상 다이아몬드는 자산이 아닌 이유
i0lBuPH649Y	20260721	2762	1299	3.5	795	25	"총은 한 발도 안 쐈는데" 중국이 대만보다 필리핀 앞바다를 먼저 건드는 이유
vy0sW8TZ-m8	20260720	400	1190	0.4	939.5	24	중국이 전 세계의 비난을 감수하면서도 신장을 절대 못 놓는 진짜 이유
rgf4niJ1EBA	20260719	14661	1204	18.4	795	23	스스로 중국이 되기로 했던 위구르는 왜 지금 목숨 걸고 독립을 외칠까?
kj5R3HFDpWE	20260717	162	942	0.2	986	21	미사일 쏘던 북한의 갑작스러운 침묵, 그 뒤에 현무-7이?
CZlSdUIBas0	20260716	1804	970	2.0	893	21	"팔수록 적자였다" 세계 1위 중국 조선업, 1600곳이 70곳 된 이유
OkwQDcXf7Pw	20260715	2553	1297	2.9	893	21	"이웃 중국 두고 왜 한국이냐" 몽골이 바다 건너 한국에 올인한 역사적 배경
ok0Wk2Wq24Q	20260714	795	1242	0.8	993.5	20	티베트 탄압이 서울까지 왔습니다, 중국 새 법 하나로 당신 SNS도 처벌 대상이 된 이유
oOsx5SiUnow	20260713	1001	1178	1.0	986	19	호주는 중국 자본 싹 쫓아냈는데… 한국은 이걸 88% 갖다 바치고 있습니다
tlc2HHuGjwI	20260419	53443	1059	0.2	266309	3	"12살한테 핵 버튼 넘긴다" 김정은이 미친 듯이 서두르는 진짜 이유
NXIcyN1WwSY	20260418	357695	3523	1.4	264298	3	북한군 128만의 허상, 핵무기의 한계, 그리고 붕괴 72시간 시나리오 [통합본]
nF1KP1Gnd24	20260417	266309	1305	1.0	264298	3	"13조를 퍼줬는데 1조도 못 받았다" 김정은이 푸틴한테 완전히 당한 소름돋는 전말
t_72L86c5kY	20260417	264298	995	1.0	266309	3	"북한 핵보유 싹다 거짓?"김정은이 절대 말 못하는 진실
